GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
290696636,20140324,201403,2014,2014.2301,COP,POLICE CHIEF,null,null,null,null,null,COP,null,null,CRM,CRIMINAL,null,null,null,null,null,CRM,null,null,0,030,030,03,1,4.0,1,1,1,0.0,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,20140324,http://thecelebritycafe.com/feature/2014/03/homeless-man-shot-death-police-while-illegally-camping
290698095,20140324,201403,2014,2014.2301,COP,POLICE CHIEF,null,null,null,null,null,COP,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,1,111,111,11,3,-2.0,12,1,12,0.760456273764259,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,20140324,http://www.huffingtonpost.co.uk/2014/03/24/new-mexico-police-kill-homeless-man-for-illegally-camping_n_5022593.html?utm_hp_ref=uk&ir=UK/RS=%5EADAWXgcB6xeYRdMB2jHTJ7WcyiGbZk-
290790675,20140324,201403,2014,2014.2301,USA,UNITED STATES,USA,null,null,null,null,null,null,null,LEGJUD,SENATE,null,null,null,null,null,LEG,JUD,null,1,013,013,01,1,0.4,4,1,4,2.04081632653061,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,20140324,http://www.civilbeat.com/posts/2014/03/24/21568-chad-blair-are-we-criminalizing-homelessness-in-hawaii/
290795106,20140324,201403,2014,2014.2301,USACOP,NEW MEXICO,USA,null,null,null,null,COP,null,null,null,null,null,null,null,null,null,null,null,null,1,193,193,19,4,-10.0,38,4,38,0.683897953340074,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,0,null,null,null,null,null,null,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,20140324,http://www.huffingtonpost.co.uk/2014/03/24/new-mexico-police-kill-homeless-man-for-illegally-camping_n_5022593.html?utm_hp_ref=uk&ir=UK/RS=%5EADAWXgcB6xeYRdMB2jHTJ7WcyiGbZk-
290795241,20140324,201403,2014,2014.2301,USACOP,UNITED STATES,USA,null,null,null,null,COP,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,1,111,111,11,3,-2.0,12,1,12,0.760456273764259,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,20140324,http://www.huffingtonpost.co.uk/2014/03/24/new-mexico-police-kill-homeless-man-for-illegally-camping_n_5022593.html?utm_hp_ref=uk&ir=UK/RS=%5EADAWXgcB6xeYRdMB2jHTJ7WcyiGbZk-
290795298,20140324,201403,2014,2014.2301,USACOP,NEW MEXICO,USA,null,null,null,null,COP,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,1,193,193,19,4,-10.0,61,3,59,0.719356400531751,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,20140324,http://www.huffingtonpost.co.uk/2014/03/24/new-mexico-police-kill-homeless-man-for-illegally-camping_n_5022593.html?utm_hp_ref=uk&ir=UK/RS=%5EADAWXgcB6xeYRdMB2jHTJ7WcyiGbZk-
301490485,20140617,201406,2014,2014.4575,null,null,null,null,null,null,null,null,null,null,BUSJUD,CORPORATION,null,null,null,null,null,BUS,JUD,null,0,120,120,12,3,-4.0,5,1,5,1.96078431372549,0,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,null,20140617,http://blogs.buffalonews.com/the-brink/2014/06/zoning-board-puts-off-decision-on-legality-of-homeless-shelter-operations.html
301525582,20140617,201406,2014,2014.4575,CVL,RESIDENTS,null,null,null,null,null,CVL,null,null,LEG,REPRESENTATIVES,null,null,null,null,null,LEG,null,null,0,020,020,02,1,3.0,5,1,5,1.96078431372549,0,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,null,20140617,http://blogs.buffalonews.com/the-brink/2014/06/zoning-board-puts-off-decision-on-legality-of-homeless-shelter-operations.html
301563647,20140617,201406,2014,2014.4575,JUD,ATTORNEY,null,null,null,null,null,JUD,null,null,null,null,null,null,null,null,null,null,null,null,1,030,030,03,1,4.0,25,3,25,1.69825870448464,0,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,null,20140617,http://blogs.buffalonews.com/the-brink/2014/06/zoning-board-puts-off-decision-on-legality-of-homeless-shelter-operations.html
301570054,20140617,201406,2014,2014.4575,LEG,REPRESENTATIVES,null,null,null,null,null,LEG,null,null,null,null,null,null,null,null,null,null,null,null,1,020,020,02,1,3.0,105,12,105,2.46495103575396,0,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,null,20140617,http://blogs.buffalonews.com/the-brink/2014/06/zoning-board-puts-off-decision-on-legality-of-homeless-shelter-operations.html
301609016,20140617,201406,2014,2014.4575,USA,BUFFALO,USA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,160,160,16,4,-4.0,15,2,15,1.30718954248366,0,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,null,20140617,http://blogs.buffalonews.com/the-brink/2014/06/zoning-board-puts-off-decision-on-legality-of-homeless-shelter-operations.html
276484137,20131119,201311,2013,2013.874,USA,UNITED STATES,USA,null,null,null,null,null,null,null,MED,NEWS STATION,null,null,null,null,null,MED,null,null,1,013,013,01,1,0.4,2,1,2,3.1331592689295,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20131119,http://gawker.com/lawmaker-says-violence-is-the-solution-to-homeless-prob-1467472483
276517214,20131120,201311,2013,2013.8767,null,null,null,null,null,null,null,null,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,0,014,014,01,1,0.0,1,1,1,2.34042553191489,0,null,null,null,null,null,null,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276517215,20131120,201311,2013,2013.8767,null,null,null,null,null,null,null,null,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,0,014,014,01,1,0.0,1,1,1,2.34042553191489,0,null,null,null,null,null,null,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,1,Iraq,IZ,IZ,33.0,44.0,IZ,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276517545,20131120,201311,2013,2013.8767,null,null,null,null,null,null,null,null,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,0,036,036,03,1,4.0,8,1,8,2.46652572233968,0,null,null,null,null,null,null,3,"Portland, Oregon, United States",US,USOR,45.5235,-122.676,1136645,3,"Portland, Oregon, United States",US,USOR,45.5235,-122.676,1136645,20131120,http://michaelsnyder.mensnewsdaily.com/2013/11/one-lawmaker-is-literally-smashing-the-belongings-of-the-homeless-with-a-sledgehammer/
276520553,20131120,201311,2013,2013.8767,null,null,null,null,null,null,null,null,null,null,USA,PENNSYLVANIA,USA,null,null,null,null,null,null,null,1,173,173,17,4,-5.0,39,12,39,2.60122443166281,0,null,null,null,null,null,null,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20131120,http://michaelsnyder.mensnewsdaily.com/2013/11/one-lawmaker-is-literally-smashing-the-belongings-of-the-homeless-with-a-sledgehammer/
276550249,20131120,201311,2013,2013.8767,CVL,COMMUNITY,null,null,null,null,null,CVL,null,null,null,null,null,null,null,null,null,null,null,null,0,030,030,03,1,4.0,5,1,5,2.46652572233968,3,"Raleigh, North Carolina, United States",US,USNC,35.7721,-78.6386,1024242,0,null,null,null,null,null,null,3,"Raleigh, North Carolina, United States",US,USNC,35.7721,-78.6386,1024242,20131120,http://michaelsnyder.mensnewsdaily.com/2013/11/one-lawmaker-is-literally-smashing-the-belongings-of-the-homeless-with-a-sledgehammer/
276550700,20131120,201311,2013,2013.8767,CVL,COMMUNITY,null,null,null,null,null,CVL,null,null,null,null,null,null,null,null,null,null,null,null,0,051,051,05,1,3.4,30,3,30,3.671179731293,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,0,null,null,null,null,null,null,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20131120,http://www.einnews.com/pr_news/177277497/homeless-shelter-urban-ministries-of-durham-sells-naming-rights-to-tampons-toilets-and-everything-else-in-their-building
276550803,20131120,201311,2013,2013.8767,CVL,COMMUNITY,null,null,null,null,null,CVL,null,null,null,null,null,null,null,null,null,null,null,null,0,070,070,07,2,7.0,15,3,15,3.671179731293,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,0,null,null,null,null,null,null,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20131120,http://www.einnews.com/pr_news/177277497/homeless-shelter-urban-ministries-of-durham-sells-naming-rights-to-tampons-toilets-and-everything-else-in-their-building
276550988,20131120,201311,2013,2013.8767,CVL,COMMUNITY,null,null,null,null,null,CVL,null,null,null,null,null,null,null,null,null,null,null,null,0,110,110,11,3,-2.0,5,1,5,2.46652572233968,3,"Raleigh, North Carolina, United States",US,USNC,35.7721,-78.6386,1024242,0,null,null,null,null,null,null,3,"Raleigh, North Carolina, United States",US,USNC,35.7721,-78.6386,1024242,20131120,http://michaelsnyder.mensnewsdaily.com/2013/11/one-lawmaker-is-literally-smashing-the-belongings-of-the-homeless-with-a-sledgehammer/
276569595,20131120,201311,2013,2013.8767,GOV,MINIST,null,null,null,null,null,GOV,null,null,null,null,null,null,null,null,null,null,null,null,0,0333,033,03,1,5.2,10,1,10,3.43183984747378,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,null,null,null,null,null,null,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20131120,http://www.einnews.com/pr_news/177277497/homeless-shelter-urban-ministries-of-durham-sells-naming-rights-to-tampons-toilets-and-everything-else-in-their-building
276569596,20131120,201311,2013,2013.8767,GOV,MINIST,null,null,null,null,null,GOV,null,null,null,null,null,null,null,null,null,null,null,null,0,0333,033,03,1,5.2,20,2,20,3.79084967320261,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,0,null,null,null,null,null,null,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20131120,http://www.marketwired.com/press-release/homeless-shelter-urban-ministries-durham-sells-naming-rights-tampons-toilets-everything-1854658.htm
276571604,20131120,201311,2013,2013.8767,GOV,GOVERNMENT,null,null,null,null,null,GOV,null,null,null,null,null,null,null,null,null,null,null,null,1,172,172,17,4,-5.0,20,1,20,1.85951207017993,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,0,null,null,null,null,null,null,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,20131120,http://www.thehindu.com/news/cities/Delhi/delhi-homeless-get-voting-rights/article5372754.ece
276591076,20131120,201311,2013,2013.8767,IRQ,IRAQ,IRQ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,020,020,02,1,3.0,11,2,11,2.00293764757623,1,Iraq,IZ,IZ,33.0,44.0,IZ,0,null,null,null,null,null,null,1,Iraq,IZ,IZ,33.0,44.0,IZ,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276591310,20131120,201311,2013,2013.8767,IRQ,IRAQ,IRQ,null,null,null,null,null,null,null,MIL,MARINE CORP,null,null,null,null,null,MIL,null,null,0,014,014,01,1,0.0,3,1,3,2.34042553191489,1,Iraq,IZ,IZ,33.0,44.0,IZ,1,Iraq,IZ,IZ,33.0,44.0,IZ,1,Iraq,IZ,IZ,33.0,44.0,IZ,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276591311,20131120,201311,2013,2013.8767,IRQ,IRAQ,IRQ,null,null,null,null,null,null,null,MIL,MARINE CORP,null,null,null,null,null,MIL,null,null,0,020,020,02,1,3.0,3,1,3,2.34042553191489,1,Iraq,IZ,IZ,33.0,44.0,IZ,1,Iraq,IZ,IZ,33.0,44.0,IZ,1,Iraq,IZ,IZ,33.0,44.0,IZ,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276603728,20131120,201311,2013,2013.8767,LEG,LAWMAKER,null,null,null,null,null,LEG,null,null,null,null,null,null,null,null,null,null,null,null,0,014,014,01,1,0.0,4,1,4,2.34042553191489,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,0,null,null,null,null,null,null,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276603818,20131120,201311,2013,2013.8767,LEG,LAWMAKER,null,null,null,null,null,LEG,null,null,null,null,null,null,null,null,null,null,null,null,1,020,020,02,1,3.0,2,1,2,2.34042553191489,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,0,null,null,null,null,null,null,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276603927,20131120,201311,2013,2013.8767,LEG,LEGISLATURE,null,null,null,null,null,LEG,null,null,null,null,null,null,null,null,null,null,null,null,1,033,033,03,1,5.2,9,6,9,2.55699474346841,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,0,null,null,null,null,null,null,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20131120,http://wtvr.com/2013/11/20/lawmaker-takes-sledgehammer-to-hawaii-homeless-carts/
276604512,20131120,201311,2013,2013.8767,LEG,LAWMAKER,null,null,null,null,null,LEG,null,null,null,null,null,null,null,null,null,null,null,null,1,1712,171,17,4,-9.2,12,2,12,2.52244340359095,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,0,null,null,null,null,null,null,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20131120,http://wtvr.com/2013/11/20/lawmaker-takes-sledgehammer-to-hawaii-homeless-carts/
276605976,20131120,201311,2013,2013.8767,LEG,LAWMAKER,null,null,null,null,null,LEG,null,null,USA,HAWAII,USA,null,null,null,null,null,null,null,1,020,020,02,1,3.0,10,1,10,2.46652572233968,3,"Portland, Oregon, United States",US,USOR,45.5235,-122.676,1136645,3,"Portland, Oregon, United States",US,USOR,45.5235,-122.676,1136645,3,"Portland, Oregon, United States",US,USOR,45.5235,-122.676,1136645,20131120,http://michaelsnyder.mensnewsdaily.com/2013/11/one-lawmaker-is-literally-smashing-the-belongings-of-the-homeless-with-a-sledgehammer/
276605987,20131120,201311,2013,2013.8767,LEG,LAWMAKER,null,null,null,null,null,LEG,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,1,020,020,02,1,3.0,8,1,8,2.34042553191489,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276611152,20131120,201311,2013,2013.8767,MIL,MARINE CORP,null,null,null,null,null,MIL,null,null,null,null,null,null,null,null,null,null,null,null,0,020,020,02,1,3.0,1,1,1,2.34042553191489,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,0,null,null,null,null,null,null,1,Iraq,IZ,IZ,33.0,44.0,IZ,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276611161,20131120,201311,2013,2013.8767,MIL,MARINE CORP,null,null,null,null,null,MIL,null,null,null,null,null,null,null,null,null,null,null,null,0,020,020,02,1,3.0,1,1,1,2.34042553191489,1,Iraq,IZ,IZ,33.0,44.0,IZ,0,null,null,null,null,null,null,1,Iraq,IZ,IZ,33.0,44.0,IZ,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276612726,20131120,201311,2013,2013.8767,MIL,MARINE CORP,null,null,null,null,null,MIL,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,0,014,014,01,1,0.0,1,1,1,2.34042553191489,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276612727,20131120,201311,2013,2013.8767,MIL,MARINE CORP,null,null,null,null,null,MIL,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,0,014,014,01,1,0.0,1,1,1,2.34042553191489,1,Iraq,IZ,IZ,33.0,44.0,IZ,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,1,Iraq,IZ,IZ,33.0,44.0,IZ,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276612735,20131120,201311,2013,2013.8767,MIL,MARINE CORP,null,null,null,null,null,MIL,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,0,020,020,02,1,3.0,1,1,1,2.34042553191489,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,1,Iraq,IZ,IZ,33.0,44.0,IZ,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276612739,20131120,201311,2013,2013.8767,MIL,MARINE CORP,null,null,null,null,null,MIL,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,0,020,020,02,1,3.0,1,1,1,2.34042553191489,1,Iraq,IZ,IZ,33.0,44.0,IZ,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,1,Iraq,IZ,IZ,33.0,44.0,IZ,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276625395,20131120,201311,2013,2013.8767,PTY,POLITICIAN,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,173,173,17,4,-5.0,6,1,6,1.36986301369863,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,0,null,null,null,null,null,null,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,20131120,http://mobiletribune.com/profiles/blogs/1169-hawaii-lawmaker-smashes-shopping-carts-to-keep-homeless-peop
276640387,20131120,201311,2013,2013.8767,USA,UNITED STATES,USA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,036,036,03,1,4.0,8,1,8,2.46652572233968,3,"Portland, Oregon, United States",US,USOR,45.5235,-122.676,1136645,0,null,null,null,null,null,null,3,"Portland, Oregon, United States",US,USOR,45.5235,-122.676,1136645,20131120,http://michaelsnyder.mensnewsdaily.com/2013/11/one-lawmaker-is-literally-smashing-the-belongings-of-the-homeless-with-a-sledgehammer/
276643419,20131120,201311,2013,2013.8767,USA,UNITED STATES,USA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,070,070,07,2,7.0,12,1,12,2.54041570438799,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,0,null,null,null,null,null,null,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20131120,http://www.cnn.com/2013/11/20/us/hawaii-homeless-lawmaker-carts/
276644756,20131120,201311,2013,2013.8767,USA,UNITED STATES,USA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,111,111,11,3,-2.0,4,1,4,2.46652572233968,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,0,null,null,null,null,null,null,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,20131120,http://michaelsnyder.mensnewsdaily.com/2013/11/one-lawmaker-is-literally-smashing-the-belongings-of-the-homeless-with-a-sledgehammer/
276644800,20131120,201311,2013,2013.8767,USA,UNITED STATES,USA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,111,111,11,3,-2.0,8,2,8,2.38826442145945,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,0,null,null,null,null,null,null,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20131120,http://www.popdecay.com/2013/11/20/hawaiian-lawmaker-atttacks-homeless-destroys-belongings/16043
276645140,20131120,201311,2013,2013.8767,USA,UNITED STATES,USA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,120,120,12,3,-4.0,4,1,4,2.34042553191489,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,0,null,null,null,null,null,null,3,"Kennebec, Maine, United States",US,USME,44.6684,-67.4639,569106,20131120,http://www.kjonline.com/news/Augusta_lawmakers_to_push_for_homeless_housing_.html
276646015,20131120,201311,2013,2013.8767,USA,UNITED STATES,USA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,173,173,17,4,-5.0,4,1,4,1.36986301369863,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,0,null,null,null,null,null,null,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20131120,http://mobiletribune.com/profiles/blogs/1169-hawaii-lawmaker-smashes-shopping-carts-to-keep-homeless-peop
276658536,20131120,201311,2013,2013.8767,USA,UNITED STATES,USA,null,null,null,null,null,null,null,NMR,NORTH AMERICA,NMR,null,null,null,null,null,null,null,0,111,111,11,3,-2.0,18,3,18,3.671179731293,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20131120,http://www.einnews.com/pr_news/177277497/homeless-shelter-urban-ministries-of-durham-sells-naming-rights-to-tampons-toilets-and-everything-else-in-their-building
276661928,20131120,201311,2013,2013.8767,USA,UNITED STATES,USA,null,null,null,null,null,null,null,USALEG,UNITED STATES,USA,null,null,null,null,LEG,null,null,1,193,193,19,4,-10.0,16,6,16,2.55460503487972,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20131120,http://fox8.com/2013/11/20/lawmaker-smashes-carts-to-protest-homeless/
276691250,20131121,201311,2013,2013.8795,null,null,null,null,null,null,null,null,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,1,041,041,04,1,1.0,4,1,4,2.42130750605327,0,null,null,null,null,null,null,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20131121,http://www.globalpost.com/dispatch/news/thomson-reuters/131121/hawaii-lawmaker-quit-sledgehammer-antics-homeless-issue&c=63XT_Zv3X89NPUhdDmCK-7aYfVdInAf3awDFZ1sOhWI&mkt=en-us
276721652,20131121,201311,2013,2013.8795,CVL,VOTER,null,null,null,null,null,CVL,null,null,null,null,null,null,null,null,null,null,null,null,1,020,020,02,1,3.0,14,4,14,2.35666623845711,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,0,null,null,null,null,null,null,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,20131121,http://www.thehindu.com/news/cities/Delhi/delhi-homeless-get-voting-rights/article5372754.ece?homepage=true
276722144,20131121,201311,2013,2013.8795,CVL,VOTER,null,null,null,null,null,CVL,null,null,null,null,null,null,null,null,null,null,null,null,0,051,051,05,1,3.4,1,1,1,4.02414486921529,3,"Red Lodge, Montana, United States",US,USMT,45.1858,-109.247,789456,0,null,null,null,null,null,null,3,"Red Lodge, Montana, United States",US,USMT,45.1858,-109.247,789456,20131121,http://www.politicususa.com/2013/11/20/vindictive-homeless-hating-sledgehammer-wielding-lawmaker.html
276722154,20131121,201311,2013,2013.8795,CVL,VOTER,null,null,null,null,null,CVL,null,null,null,null,null,null,null,null,null,null,null,null,0,051,051,05,1,3.4,2,1,2,4.02414486921529,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,0,null,null,null,null,null,null,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20131121,http://www.politicususa.com/2013/11/20/vindictive-homeless-hating-sledgehammer-wielding-lawmaker.html
276722164,20131121,201311,2013,2013.8795,CVL,VOTER,null,null,null,null,null,CVL,null,null,null,null,null,null,null,null,null,null,null,null,0,051,051,05,1,3.4,7,1,7,4.02414486921529,2,"Montana, United States",US,USMT,46.9048,-110.326,MT,0,null,null,null,null,null,null,2,"Montana, United States",US,USMT,46.9048,-110.326,MT,20131121,http://www.politicususa.com/2013/11/20/vindictive-homeless-hating-sledgehammer-wielding-lawmaker.html
276742430,20131121,201311,2013,2013.8795,GOV,GOVERNMENT,null,null,null,null,null,GOV,null,null,null,null,null,null,null,null,null,null,null,null,1,172,172,17,4,-5.0,10,1,10,1.85567010309278,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,0,null,null,null,null,null,null,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,20131121,http://www.thehindu.com/news/cities/Delhi/delhi-homeless-get-voting-rights/article5372754.ece?homepage=true
276771670,20131121,201311,2013,2013.8795,LEG,LEGISLATOR,null,null,null,null,null,LEG,null,null,null,null,null,null,null,null,null,null,null,null,1,010,010,01,1,0.0,20,1,20,2.42130750605327,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,0,null,null,null,null,null,null,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20131121,http://www.globalpost.com/dispatch/news/thomson-reuters/131121/hawaii-lawmaker-quit-sledgehammer-antics-homeless-issue&c=63XT_Zv3X89NPUhdDmCK-7aYfVdInAf3awDFZ1sOhWI&mkt=en-us
